frequency,V(onoise)
4.786300923226361e+001,1.819678e-008
4.897788193684438e+001,1.792335e-008
5.011872336272698e+001,1.764784e-008
5.128613839913624e+001,1.737001e-008
5.248074602497700e+001,1.708960e-008
5.370317963702501e+001,1.680637e-008
5.495408738576219e+001,1.652009e-008
5.623413251903463e+001,1.623054e-008
5.754399373371541e+001,1.593750e-008
5.888436553555861e+001,1.564082e-008
6.025595860743547e+001,1.534033e-008
6.165950018614791e+001,1.503592e-008
6.309573444801901e+001,1.472750e-008
6.456542290346522e+001,1.441504e-008
6.606934480075925e+001,1.409855e-008
6.760829753919782e+001,1.377808e-008
6.918309709189329e+001,1.345375e-008
7.079457843841342e+001,1.312574e-008
7.244359600749863e+001,1.279429e-008
7.413102413009136e+001,1.245968e-008
7.585775750291798e+001,1.212229e-008
7.762471166286876e+001,1.178253e-008
7.943282347242773e+001,1.144089e-008
8.128305161640949e+001,1.109790e-008
8.317637711026666e+001,1.075415e-008
8.511380382023719e+001,1.041025e-008
8.709635899560760e+001,1.006688e-008
8.912509381337408e+001,9.724713e-009
9.120108393559049e+001,9.384453e-009
9.332543007969861e+001,9.046806e-009
9.549925860214309e+001,8.712473e-009
9.772372209558054e+001,8.382140e-009
9.999999999999946e+001,8.056472e-009
1.023292992280749e+002,7.736098e-009
1.047128548050894e+002,7.421611e-009
1.071519305237600e+002,7.113555e-009
1.096478196143179e+002,6.812423e-009
1.122018454301957e+002,6.518655e-009
1.148153621496876e+002,6.232631e-009
1.174897554939523e+002,5.954673e-009
1.202264434617406e+002,5.685046e-009
1.230268770812374e+002,5.423954e-009
1.258925411794160e+002,5.171547e-009
1.288249551693126e+002,4.927922e-009
1.318256738556399e+002,4.693124e-009
1.348962882591646e+002,4.467153e-009
1.380384264602876e+002,4.249967e-009
1.412537544622746e+002,4.041487e-009
1.445439770745919e+002,3.841596e-009
1.479108388168199e+002,3.650151e-009
1.513561248436199e+002,3.466983e-009
1.548816618912472e+002,3.291900e-009
1.584893192461104e+002,3.124693e-009
1.621810097358920e+002,2.965139e-009
1.659586907437551e+002,2.813003e-009
1.698243652461734e+002,2.668041e-009
1.737800828749365e+002,2.530005e-009
1.778279410038912e+002,2.398641e-009
1.819700858609972e+002,2.273695e-009
1.862087136662856e+002,2.154914e-009
1.905460717963235e+002,2.042045e-009
1.949844599758033e+002,1.934839e-009
1.995262314968867e+002,1.833051e-009
2.041737944669516e+002,1.736441e-009
2.089296130854026e+002,1.644776e-009
2.137962089502218e+002,1.557827e-009
2.187761623949538e+002,1.475374e-009
2.238721138568325e+002,1.397204e-009
2.290867652767758e+002,1.323108e-009
2.344228815319906e+002,1.252890e-009
2.398832919019474e+002,1.186358e-009
2.454708915685014e+002,1.123328e-009
2.511886431509563e+002,1.063625e-009
2.570395782768846e+002,1.007079e-009
2.630267991895364e+002,9.535313e-010
2.691534803926897e+002,9.028266e-010
2.754228703338148e+002,8.548186e-010
2.818382931264435e+002,8.093673e-010
2.884031503126586e+002,7.663395e-010
2.951209226666366e+002,7.256084e-010
3.019951720401995e+002,6.870531e-010
3.090295432513569e+002,6.505591e-010
3.162277660168357e+002,6.160173e-010
3.235936569296260e+002,5.833242e-010
3.311311214825888e+002,5.523815e-010
3.388441561392002e+002,5.230959e-010
3.467368504525292e+002,4.953790e-010
3.548133892335729e+002,4.691470e-010
3.630780547700987e+002,4.443203e-010
3.715352290971698e+002,4.208235e-010
3.801893963205584e+002,3.985852e-010
3.890451449942777e+002,3.775379e-010
3.981071705534943e+002,3.576175e-010
4.073802778041097e+002,3.387632e-010
4.168693834703323e+002,3.209178e-010
4.265795188015895e+002,3.040268e-010
4.365158322401627e+002,2.880388e-010
4.466835921509598e+002,2.729052e-010
4.570881896148716e+002,2.585797e-010
4.677351412871947e+002,2.450189e-010
4.786300923226348e+002,2.321815e-010
4.897788193684425e+002,2.200285e-010
5.011872336272685e+002,2.085230e-010
5.128613839913610e+002,1.976300e-010
5.248074602497686e+002,1.873165e-010
5.370317963702487e+002,1.775513e-010
5.495408738576203e+002,1.683049e-010
5.623413251903447e+002,1.595493e-010
5.754399373371524e+002,1.512580e-010
5.888436553555844e+002,1.434061e-010
6.025595860743530e+002,1.359700e-010
6.165950018614773e+002,1.289272e-010
6.309573444801882e+002,1.222567e-010
6.456542290346504e+002,1.159384e-010
6.606934480075908e+002,1.099535e-010
6.760829753919763e+002,1.042840e-010
6.918309709189309e+002,9.891300e-011
7.079457843841321e+002,9.382457e-011
7.244359600749841e+002,8.900355e-011
7.413102413009113e+002,8.443563e-011
7.585775750291774e+002,8.010728e-011
7.762471166286852e+002,7.600569e-011
7.943282347242747e+002,7.211878e-011
8.128305161640923e+002,6.843506e-011
8.317637711026639e+002,6.494374e-011
8.511380382023692e+002,6.163454e-011
8.709635899560732e+002,5.849780e-011
8.912509381337379e+002,5.552432e-011
9.120108393559019e+002,5.270546e-011
9.332543007969830e+002,5.003299e-011
9.549925860214277e+002,4.749916e-011
9.772372209558022e+002,4.509663e-011
9.999999999999913e+002,4.281844e-011
1.023292992280745e+003,4.065803e-011
1.047128548050890e+003,3.860917e-011
1.071519305237597e+003,3.666599e-011
1.096478196143175e+003,3.482290e-011
1.122018454301953e+003,3.307463e-011
1.148153621496872e+003,3.141621e-011
1.174897554939519e+003,2.984291e-011
1.202264434617402e+003,2.835026e-011
1.230268770812370e+003,2.693404e-011
1.258925411794156e+003,2.559024e-011
1.288249551693122e+003,2.431507e-011
1.318256738556395e+003,2.310495e-011
1.348962882591641e+003,2.195648e-011
1.380384264602872e+003,2.086645e-011
1.412537544622741e+003,1.983181e-011
1.445439770745914e+003,1.884969e-011
1.479108388168193e+003,1.791734e-011
1.513561248436194e+003,1.703220e-011
1.548816618912467e+003,1.619182e-011
1.584893192461099e+003,1.539387e-011
1.621810097358915e+003,1.463617e-011
1.659586907437545e+003,1.391663e-011
1.698243652461728e+003,1.323328e-011
1.737800828749359e+003,1.258427e-011
1.778279410038906e+003,1.196783e-011
1.819700858609966e+003,1.138227e-011
1.862087136662849e+003,1.082602e-011
1.905460717963229e+003,1.029758e-011
1.949844599758026e+003,9.795516e-012
1.995262314968860e+003,9.318484e-012
2.041737944669509e+003,8.865205e-012
2.089296130854019e+003,8.434469e-012
2.137962089502211e+003,8.025127e-012
2.187761623949531e+003,7.636090e-012
2.238721138568317e+003,7.266327e-012
2.290867652767750e+003,6.914860e-012
2.344228815319898e+003,6.580763e-012
2.398832919019466e+003,6.263155e-012
2.454708915685005e+003,5.961205e-012
2.511886431509554e+003,5.674120e-012
2.570395782768837e+003,5.401153e-012
2.630267991895355e+003,5.141593e-012
2.691534803926887e+003,4.894765e-012
2.754228703338138e+003,4.660030e-012
2.818382931264424e+003,4.436782e-012
2.884031503126575e+003,4.224446e-012
2.951209226666354e+003,4.022475e-012
3.019951720401984e+003,3.830353e-012
3.090295432513557e+003,3.647587e-012
3.162277660168345e+003,3.473712e-012
3.235936569296248e+003,3.308286e-012
3.311311214825875e+003,3.150888e-012
3.388441561391989e+003,3.001120e-012
3.467368504525279e+003,2.858605e-012
3.548133892335716e+003,2.722982e-012
3.630780547700973e+003,2.593912e-012
3.715352290971684e+003,2.471071e-012
3.801893963205570e+003,2.354151e-012
3.890451449942763e+003,2.242861e-012
3.981071705534928e+003,2.136925e-012
4.073802778041082e+003,2.036079e-012
4.168693834703307e+003,1.940074e-012
4.265795188015879e+003,1.848671e-012
4.365158322401610e+003,1.761647e-012
4.466835921509581e+003,1.678787e-012
4.570881896148699e+003,1.599887e-012
4.677351412871929e+003,1.524755e-012
4.786300923226329e+003,1.453208e-012
4.897788193684407e+003,1.385070e-012
5.011872336272666e+003,1.320176e-012
5.128613839913590e+003,1.258369e-012
5.248074602497666e+003,1.199499e-012
5.370317963702466e+003,1.143424e-012
5.495408738576182e+003,1.090008e-012
5.623413251903426e+003,1.039124e-012
5.754399373371502e+003,9.906483e-013
5.888436553555821e+003,9.444659e-013
6.025595860743507e+003,9.004661e-013
6.165950018614749e+003,8.585438e-013
6.309573444801858e+003,8.185993e-013
6.456542290346478e+003,7.805377e-013
6.606934480075881e+003,7.442687e-013
6.760829753919737e+003,7.097065e-013
6.918309709189281e+003,6.767694e-013
7.079457843841294e+003,6.453797e-013
7.244359600749813e+003,6.154637e-013
7.413102413009085e+003,5.869509e-013
7.585775750291745e+003,5.597746e-013
7.762471166286822e+003,5.338711e-013
7.943282347242717e+003,5.091799e-013
8.128305161640892e+003,4.856435e-013
8.317637711026608e+003,4.632069e-013
8.511380382023659e+003,4.418182e-013
8.709635899560699e+003,4.214275e-013
8.912509381337344e+003,4.019878e-013
9.120108393558983e+003,3.834540e-013
9.332543007969793e+003,3.657834e-013
9.549925860214238e+003,3.489351e-013
9.772372209557982e+003,3.328704e-013
9.999999999999871e+003,3.175524e-013
1.023292992280741e+004,3.029460e-013
1.047128548050886e+004,2.890176e-013
1.071519305237592e+004,2.757354e-013
1.096478196143171e+004,2.630691e-013
1.122018454301949e+004,2.509897e-013
1.148153621496868e+004,2.394698e-013
1.174897554939514e+004,2.284830e-013
1.202264434617397e+004,2.180045e-013
1.230268770812365e+004,2.080105e-013
1.258925411794151e+004,1.984783e-013
1.288249551693117e+004,1.893864e-013
1.318256738556390e+004,1.807142e-013
1.348962882591636e+004,1.724421e-013
1.380384264602867e+004,1.645515e-013
1.412537544622735e+004,1.570247e-013
1.445439770745908e+004,1.498446e-013
1.479108388168187e+004,1.429952e-013
1.513561248436188e+004,1.364610e-013
1.548816618912460e+004,1.302275e-013
1.584893192461092e+004,1.242807e-013
1.621810097358908e+004,1.186073e-013
1.659586907437538e+004,1.131947e-013
1.698243652461721e+004,1.080306e-013
1.737800828749351e+004,1.031037e-013
1.778279410038898e+004,9.840296e-014
1.819700858609958e+004,9.391793e-014
1.862087136662842e+004,8.963864e-014
1.905460717963221e+004,8.555560e-014
1.949844599758018e+004,8.165975e-014
1.995262314968852e+004,7.794247e-014
2.041737944669501e+004,7.439552e-014
2.089296130854010e+004,7.101107e-014
2.137962089502202e+004,6.778166e-014
2.187761623949522e+004,6.470014e-014
2.238721138568308e+004,6.175973e-014
2.290867652767740e+004,5.895397e-014
2.344228815319889e+004,5.627667e-014
2.398832919019456e+004,5.372196e-014
2.454708915684995e+004,5.128424e-014
2.511886431509544e+004,4.895816e-014
2.570395782768826e+004,4.673863e-014
2.630267991895344e+004,4.462080e-014
2.691534803926876e+004,4.260005e-014
2.754228703338126e+004,4.067197e-014
2.818382931264412e+004,3.883236e-014
2.884031503126564e+004,3.707723e-014
2.951209226666342e+004,3.540278e-014
3.019951720401971e+004,3.380536e-014
3.090295432513544e+004,3.228153e-014
3.162277660168332e+004,3.082801e-014
3.235936569296234e+004,2.944167e-014
3.311311214825861e+004,2.811954e-014
3.388441561391974e+004,2.685878e-014
3.467368504525264e+004,2.565672e-014
3.548133892335701e+004,2.451079e-014
3.630780547700958e+004,2.341858e-014
3.715352290971669e+004,2.237778e-014
3.801893963205554e+004,2.138622e-014
3.890451449942747e+004,2.044183e-014
3.981071705534912e+004,1.954265e-014
4.073802778041065e+004,1.868685e-014
4.168693834703291e+004,1.787267e-014
4.265795188015862e+004,1.709848e-014
4.365158322401593e+004,1.636273e-014
4.466835921509563e+004,1.566396e-014
4.570881896148680e+004,1.500081e-014
4.677351412871909e+004,1.437200e-014
4.786300923226309e+004,1.377635e-014
4.897788193684386e+004,1.321273e-014
5.011872336272644e+004,1.268013e-014
5.128613839913568e+004,1.217756e-014
5.248074602497643e+004,1.170416e-014
5.370317963702443e+004,1.125908e-014
5.495408738576159e+004,1.084158e-014
5.623413251903402e+004,1.045093e-014
5.754399373371479e+004,1.008649e-014
5.888436553555797e+004,9.747652e-015
6.025595860743483e+004,9.433829e-015
6.165950018614724e+004,9.144483e-015
6.309573444801832e+004,8.879089e-015
6.456542290346453e+004,8.637138e-015
6.606934480075855e+004,8.418126e-015
6.760829753919710e+004,8.221546e-015
6.918309709189255e+004,8.046880e-015
7.079457843841266e+004,7.893592e-015
7.244359600749785e+004,7.761125e-015
7.413102413009056e+004,7.648895e-015
7.585775750291716e+004,7.556289e-015
7.762471166286792e+004,7.482664e-015
7.943282347242687e+004,7.427354e-015
8.128305161640862e+004,7.389665e-015
8.317637711026576e+004,7.368887e-015
8.511380382023628e+004,7.364297e-015
8.709635899560666e+004,7.375169e-015
8.912509381337311e+004,7.400778e-015
9.120108393558950e+004,7.440410e-015
9.332543007969759e+004,7.493369e-015
9.549925860214204e+004,7.558980e-015
9.772372209557948e+004,7.636601e-015
9.999999999999837e+004,7.725621e-015
1.023292992280737e+005,7.825466e-015
1.047128548050882e+005,7.935605e-015
1.071519305237589e+005,8.055546e-015
1.096478196143167e+005,8.184837e-015
1.122018454301945e+005,8.323071e-015
1.148153621496864e+005,8.469880e-015
1.174897554939510e+005,8.624936e-015
1.202264434617393e+005,8.787950e-015
1.230268770812361e+005,8.958669e-015
1.258925411794147e+005,9.136874e-015
1.288249551693113e+005,9.322379e-015
1.318256738556385e+005,9.515026e-015
1.348962882591631e+005,9.714689e-015
1.380384264602862e+005,9.921266e-015
1.412537544622731e+005,1.013468e-014
1.445439770745904e+005,1.035487e-014
1.479108388168183e+005,1.058181e-014
1.513561248436183e+005,1.081548e-014
1.548816618912456e+005,1.105587e-014
1.584893192461087e+005,1.130302e-014
1.621810097358903e+005,1.155695e-014
1.659586907437533e+005,1.181771e-014
1.698243652461716e+005,1.208536e-014
1.737800828749346e+005,1.235997e-014
1.778279410038893e+005,1.264162e-014
1.819700858609953e+005,1.293041e-014
1.862087136662836e+005,1.322643e-014
1.905460717963215e+005,1.352981e-014
1.949844599758012e+005,1.384066e-014
1.995262314968846e+005,1.415910e-014
2.041737944669495e+005,1.448528e-014
2.089296130854004e+005,1.481934e-014
2.137962089502196e+005,1.516144e-014
2.187761623949515e+005,1.551172e-014
2.238721138568301e+005,1.587035e-014
2.290867652767734e+005,1.623751e-014
2.344228815319882e+005,1.661337e-014
2.398832919019449e+005,1.699812e-014
2.454708915684988e+005,1.739194e-014
2.511886431509537e+005,1.779504e-014
2.570395782768819e+005,1.820761e-014
2.630267991895336e+005,1.862986e-014
2.691534803926869e+005,1.906201e-014
2.754228703338119e+005,1.950428e-014
2.818382931264405e+005,1.995689e-014
2.884031503126556e+005,2.042007e-014
2.951209226666334e+005,2.089407e-014
3.019951720401964e+005,2.137912e-014
3.090295432513537e+005,2.187548e-014
3.162277660168324e+005,2.238341e-014
3.235936569296226e+005,2.290316e-014
3.311311214825853e+005,2.343501e-014
3.388441561391967e+005,2.397923e-014
3.467368504525256e+005,2.453611e-014
3.548133892335693e+005,2.510593e-014
3.630780547700950e+005,2.568899e-014
3.715352290971660e+005,2.628560e-014
3.801893963205545e+005,2.689605e-014
3.890451449942738e+005,2.752068e-014
3.981071705534903e+005,2.815980e-014
4.073802778041056e+005,2.881374e-014
4.168693834703281e+005,2.948286e-014
4.265795188015852e+005,3.016747e-014
4.365158322401583e+005,3.086796e-014
4.466835921509552e+005,3.158468e-014
4.570881896148669e+005,3.231799e-014
4.677351412871899e+005,3.306828e-014
4.786300923226299e+005,3.383593e-014
4.897788193684375e+005,3.462135e-014
5.011872336272634e+005,3.542493e-014
5.128613839913558e+005,3.624708e-014
5.248074602497633e+005,3.708824e-014
5.370317963702432e+005,3.794883e-014
5.495408738576148e+005,3.882929e-014
5.623413251903391e+005,3.973008e-014
5.754399373371467e+005,4.065165e-014
5.888436553555785e+005,4.159446e-014
6.025595860743470e+005,4.255901e-014
6.165950018614712e+005,4.354578e-014
6.309573444801820e+005,4.455527e-014
6.456542290346441e+005,4.558799e-014
6.606934480075843e+005,4.664446e-014
6.760829753919698e+005,4.772522e-014
6.918309709189242e+005,4.883080e-014
7.079457843841253e+005,4.996176e-014
7.244359600749771e+005,5.111866e-014
7.413102413009043e+005,5.230208e-014
7.585775750291703e+005,5.351261e-014
7.762471166286779e+005,5.475085e-014
7.943282347242674e+005,5.601740e-014
8.128305161640848e+005,5.731289e-014
8.317637711026561e+005,5.863795e-014
8.511380382023612e+005,5.999323e-014
8.709635899560649e+005,6.137938e-014
8.912509381337294e+005,6.279708e-014
9.120108393558932e+005,6.424702e-014
9.332543007969741e+005,6.572988e-014
9.549925860214186e+005,6.724637e-014
9.772372209557928e+005,6.879721e-014
9.999999999999817e+005,7.038313e-014
1.023292992280735e+006,7.200488e-014
1.047128548050880e+006,7.366321e-014
1.071519305237587e+006,7.535890e-014
1.096478196143165e+006,7.709271e-014
1.122018454301943e+006,7.886545e-014
1.148153621496861e+006,8.067791e-014
1.174897554939508e+006,8.253093e-014
1.202264434617390e+006,8.442531e-014
1.230268770812359e+006,8.636190e-014
1.258925411794144e+006,8.834155e-014
1.288249551693110e+006,9.036513e-014
1.318256738556382e+006,9.243349e-014
1.348962882591628e+006,9.454753e-014
1.380384264602859e+006,9.670812e-014
1.412537544622727e+006,9.891618e-014
1.445439770745900e+006,1.011726e-013
1.479108388168179e+006,1.034783e-013
1.513561248436179e+006,1.058342e-013
1.548816618912452e+006,1.082413e-013
1.584893192461083e+006,1.107004e-013
1.621810097358899e+006,1.132125e-013
1.659586907437529e+006,1.157786e-013
1.698243652461712e+006,1.183995e-013
1.737800828749342e+006,1.210763e-013
1.778279410038889e+006,1.238099e-013
1.819700858609949e+006,1.266012e-013
1.862087136662832e+006,1.294512e-013
1.905460717963211e+006,1.323608e-013
1.949844599758008e+006,1.353310e-013
1.995262314968841e+006,1.383626e-013
2.041737944669490e+006,1.414566e-013
2.089296130853999e+006,1.446139e-013
2.137962089502191e+006,1.478354e-013
2.187761623949510e+006,1.511219e-013
2.238721138568296e+006,1.544744e-013
2.290867652767729e+006,1.578936e-013
2.344228815319877e+006,1.613804e-013
2.398832919019444e+006,1.649355e-013
2.454708915684983e+006,1.685597e-013
2.511886431509531e+006,1.722538e-013
2.570395782768813e+006,1.760183e-013
2.630267991895330e+006,1.798540e-013
2.691534803926863e+006,1.837615e-013
2.754228703338112e+006,1.877414e-013
2.818382931264398e+006,1.917940e-013
2.884031503126549e+006,1.959200e-013
2.951209226666328e+006,2.001196e-013
3.019951720401957e+006,2.043932e-013
3.090295432513529e+006,2.087411e-013
3.162277660168317e+006,2.131635e-013
3.235936569296219e+006,2.176604e-013
3.311311214825845e+006,2.222320e-013
3.388441561391958e+006,2.268780e-013
3.467368504525248e+006,2.315985e-013
3.548133892335684e+006,2.363931e-013
3.630780547700941e+006,2.412615e-013
3.715352290971651e+006,2.462032e-013
3.801893963205536e+006,2.512176e-013
3.890451449942728e+006,2.563041e-013
3.981071705534893e+006,2.614619e-013
4.073802778041046e+006,2.666900e-013
4.168693834703270e+006,2.719873e-013
4.265795188015841e+006,2.773527e-013
4.365158322401572e+006,2.827848e-013
4.466835921509542e+006,2.882820e-013
4.570881896148658e+006,2.938428e-013
4.677351412871888e+006,2.994653e-013
4.786300923226287e+006,3.051477e-013
4.897788193684363e+006,3.108878e-013
5.011872336272622e+006,3.166834e-013
5.128613839913545e+006,3.225319e-013
5.248074602497620e+006,3.284310e-013
5.370317963702418e+006,3.343778e-013
5.495408738576134e+006,3.403694e-013
5.623413251903377e+006,3.464028e-013
5.754399373371452e+006,3.524749e-013
5.888436553555770e+006,3.585821e-013
6.025595860743455e+006,3.647211e-013
6.165950018614695e+006,3.708882e-013
6.309573444801803e+006,3.770797e-013
6.456542290346422e+006,3.832916e-013
6.606934480075824e+006,3.895199e-013
6.760829753919679e+006,3.957606e-013
6.918309709189222e+006,4.020093e-013
7.079457843841233e+006,4.082617e-013
7.244359600749752e+006,4.145136e-013
7.413102413009022e+006,4.207604e-013
7.585775750291681e+006,4.269975e-013
7.762471166286756e+006,4.332205e-013
7.943282347242650e+006,4.394248e-013
8.128305161640823e+006,4.456057e-013
8.317637711026536e+006,4.517587e-013
8.511380382023586e+006,4.578793e-013
8.709635899560623e+006,4.639629e-013
8.912509381337266e+006,4.700049e-013
9.120108393558905e+006,4.760011e-013
9.332543007969713e+006,4.819471e-013
9.549925860214157e+006,4.878386e-013
9.772372209557900e+006,4.936715e-013
9.999999999999788e+006,4.994417e-013
1.023292992280732e+007,5.051456e-013
1.047128548050877e+007,5.107792e-013
1.071519305237583e+007,5.163391e-013
1.096478196143162e+007,5.218220e-013
1.122018454301939e+007,5.272245e-013
1.148153621496858e+007,5.325436e-013
1.174897554939504e+007,5.377767e-013
1.202264434617387e+007,5.429210e-013
1.230268770812355e+007,5.479742e-013
1.258925411794140e+007,5.529341e-013
1.288249551693106e+007,5.577987e-013
1.318256738556379e+007,5.625662e-013
1.348962882591625e+007,5.672352e-013
1.380384264602855e+007,5.718043e-013
1.412537544622724e+007,5.762725e-013
1.445439770745896e+007,5.806389e-013
1.479108388168175e+007,5.849027e-013
1.513561248436175e+007,5.890636e-013
1.548816618912448e+007,5.931213e-013
1.584893192461079e+007,5.970756e-013
1.621810097358895e+007,6.009266e-013
1.659586907437524e+007,6.046749e-013
1.698243652461707e+007,6.083206e-013
1.737800828749337e+007,6.118646e-013
1.778279410038884e+007,6.153074e-013
1.819700858609944e+007,6.186502e-013
1.862087136662827e+007,6.218939e-013
1.905460717963205e+007,6.250396e-013
1.949844599758003e+007,6.280888e-013
1.995262314968836e+007,6.310427e-013
2.041737944669485e+007,6.339029e-013
2.089296130853994e+007,6.366710e-013
2.137962089502185e+007,6.393486e-013
2.187761623949505e+007,6.419374e-013
